WKT,id,x_center,y_center
"POLYGON ((124.167480468749304 6.740986208759239,124.167480468749304 6.751896464843364,124.178466796874289 6.751896464843363,124.178466796874289 6.740986208759237,124.167480468749304 6.740986208759239))",5118,124.172974,6.746441
"POLYGON ((124.167480468749304 6.730075707109144,124.167480468749304 6.740986208759239,124.178466796874289 6.740986208759237,124.178466796874289 6.730075707109143,124.167480468749304 6.730075707109144))",5119,124.172974,6.735531
"POLYGON ((124.178466796874318 7.493196470122273,124.178466796874318 7.504088842638851,124.189453124999289 7.504088842638851,124.189453124999289 7.493196470122271,124.178466796874318 7.493196470122273))",5144,124.183960,7.498643
"POLYGON ((124.178466796874318 7.482303825232965,124.178466796874318 7.493196470122273,124.189453124999289 7.493196470122271,124.189453124999289 7.482303825232965,124.178466796874318 7.482303825232965))",5145,124.183960,7.487750
"POLYGON ((124.178466796874318 7.471410908357812,124.178466796874318 7.482303825232965,124.189453124999289 7.482303825232965,124.189453124999289 7.471410908357812,124.178466796874318 7.471410908357812))",5146,124.183960,7.476857
"POLYGON ((124.178466796874318 7.460517719883763,124.178466796874318 7.471410908357812,124.189453124999289 7.471410908357812,124.189453124999289 7.460517719883764,124.178466796874318 7.460517719883763))",5147,124.183960,7.465964
"POLYGON ((124.178466796874318 7.384257828309246,124.178466796874318 7.395152907137236,124.189453124999289 7.395152907137236,124.189453124999289 7.384257828309244,124.178466796874318 7.384257828309246))",5154,124.183960,7.389705
"POLYGON ((124.178466796874318 7.373362480979622,124.178466796874318 7.384257828309246,124.189453124999289 7.384257828309244,124.189453124999289 7.37336248097962,124.178466796874318 7.373362480979622))",5155,124.183960,7.378810
"POLYGON ((124.178466796874318 7.362466865535726,124.178466796874318 7.373362480979622,124.189453124999289 7.37336248097962,124.189453124999289 7.362466865535728,124.178466796874318 7.362466865535726))",5156,124.183960,7.367915
"POLYGON ((124.178466796874318 7.351570982364994,124.178466796874318 7.362466865535726,124.189453124999289 7.362466865535728,124.189453124999289 7.351570982364997,124.178466796874318 7.351570982364994))",5157,124.183960,7.357019
"POLYGON ((124.178466796874318 7.3406748318549,124.178466796874318 7.351570982364994,124.189453124999289 7.351570982364997,124.189453124999289 7.340674831854902,124.178466796874318 7.3406748318549))",5158,124.183960,7.346123
"POLYGON ((124.178466796874318 7.329778414392959,124.178466796874318 7.3406748318549,124.189453124999289 7.340674831854902,124.189453124999275 7.329778414392959,124.178466796874318 7.329778414392959))",5159,124.183960,7.335227
"POLYGON ((124.178466796874318 7.318881730366741,124.178466796874318 7.329778414392959,124.189453124999275 7.329778414392959,124.189453124999275 7.318881730366737,124.178466796874318 7.318881730366741))",5160,124.183960,7.324330
"POLYGON ((124.178466796874318 7.307984780163863,124.178466796874318 7.318881730366741,124.189453124999275 7.318881730366737,124.189453124999275 7.30798478016386,124.178466796874318 7.307984780163863))",5161,124.183960,7.313433
"POLYGON ((124.178466796874318 7.297087564171988,124.178466796874318 7.307984780163863,124.189453124999275 7.30798478016386,124.189453124999275 7.297087564171988,124.178466796874318 7.297087564171988))",5162,124.183960,7.302536
"POLYGON ((124.178466796874318 7.286190082778832,124.178466796874318 7.297087564171988,124.189453124999275 7.297087564171988,124.189453124999275 7.286190082778832,124.178466796874318 7.286190082778832))",5163,124.183960,7.291639
"POLYGON ((124.178466796874318 7.275292336372154,124.178466796874318 7.286190082778832,124.189453124999275 7.286190082778832,124.189453124999275 7.275292336372156,124.178466796874318 7.275292336372154))",5164,124.183960,7.280741
"POLYGON ((124.178466796874318 7.264394325339767,124.178466796874318 7.275292336372154,124.189453124999275 7.275292336372156,124.189453124999275 7.264394325339765,124.178466796874318 7.264394325339767))",5165,124.183960,7.269843
"POLYGON ((124.178466796874318 7.25349605006952,124.178466796874318 7.264394325339767,124.189453124999275 7.264394325339765,124.189453124999275 7.253496050069519,124.178466796874318 7.25349605006952))",5166,124.183960,7.258945
"POLYGON ((124.178466796874318 7.242597510949324,124.178466796874318 7.25349605006952,124.189453124999275 7.253496050069519,124.189453124999275 7.242597510949322,124.178466796874318 7.242597510949324))",5167,124.183960,7.248047
"POLYGON ((124.178466796874318 7.231698708367121,124.178466796874318 7.242597510949324,124.189453124999275 7.242597510949322,124.189453124999275 7.231698708367125,124.178466796874318 7.231698708367121))",5168,124.183960,7.237148
"POLYGON ((124.178466796874318 7.22079964271092,124.178466796874318 7.231698708367121,124.189453124999275 7.231698708367125,124.189453124999275 7.22079964271092,124.178466796874318 7.22079964271092))",5169,124.183960,7.226249
"POLYGON ((124.178466796874318 7.209900314368769,124.178466796874318 7.22079964271092,124.189453124999275 7.22079964271092,124.189453124999275 7.209900314368764,124.178466796874318 7.209900314368769))",5170,124.183960,7.215350
"POLYGON ((124.178466796874318 7.199000723728749,124.178466796874318 7.209900314368769,124.189453124999275 7.209900314368764,124.189453124999275 7.199000723728747,124.178466796874318 7.199000723728749))",5171,124.183960,7.204451
"POLYGON ((124.178466796874318 7.188100871179006,124.178466796874318 7.199000723728749,124.189453124999275 7.199000723728747,124.189453124999275 7.188100871179004,124.178466796874318 7.188100871179006))",5172,124.183960,7.193551
"POLYGON ((124.178466796874318 7.177200757107737,124.178466796874318 7.188100871179006,124.189453124999275 7.188100871179004,124.189453124999275 7.177200757107734,124.178466796874318 7.177200757107737))",5173,124.183960,7.182651
"POLYGON ((124.178466796874318 7.166300381903165,124.178466796874318 7.177200757107737,124.189453124999275 7.177200757107734,124.189453124999275 7.166300381903165,124.178466796874318 7.166300381903165))",5174,124.183960,7.171751
"POLYGON ((124.178466796874318 7.155399745953583,124.178466796874318 7.166300381903165,124.189453124999275 7.166300381903165,124.189453124999275 7.155399745953583,124.178466796874318 7.155399745953583))",5175,124.183960,7.160850
"POLYGON ((124.178466796874318 7.144498849647315,124.178466796874318 7.155399745953583,124.189453124999275 7.155399745953583,124.189453124999275 7.144498849647315,124.178466796874318 7.144498849647315))",5176,124.183960,7.149949
"POLYGON ((124.178466796874318 7.133597693372741,124.178466796874318 7.144498849647315,124.189453124999275 7.144498849647315,124.189453124999275 7.13359769337274,124.178466796874318 7.133597693372741))",5177,124.183960,7.139048
"POLYGON ((124.178466796874318 7.122696277518281,124.178466796874318 7.133597693372741,124.189453124999275 7.13359769337274,124.189453124999275 7.122696277518281,124.178466796874318 7.122696277518281))",5178,124.183960,7.128147
"POLYGON ((124.178466796874289 7.111794602472409,124.178466796874318 7.122696277518281,124.189453124999275 7.122696277518281,124.189453124999275 7.111794602472408,124.178466796874289 7.111794602472409))",5179,124.183960,7.117245
"POLYGON ((124.178466796874289 7.100892668623635,124.178466796874289 7.111794602472409,124.189453124999275 7.111794602472408,124.189453124999275 7.100892668623635,124.178466796874289 7.100892668623635))",5180,124.183960,7.106344
"POLYGON ((124.178466796874289 7.089990476360533,124.178466796874289 7.100892668623635,124.189453124999275 7.100892668623635,124.189453124999275 7.089990476360532,124.178466796874289 7.089990476360533))",5181,124.183960,7.095442
"POLYGON ((124.178466796874289 7.079088026071704,124.178466796874289 7.089990476360533,124.189453124999275 7.089990476360532,124.189453124999275 7.079088026071704,124.178466796874289 7.079088026071704))",5182,124.183960,7.084539
"POLYGON ((124.178466796874289 7.068185318145813,124.178466796874289 7.079088026071704,124.189453124999275 7.079088026071704,124.189453124999275 7.068185318145813,124.178466796874289 7.068185318145813))",5183,124.183960,7.073637
"POLYGON ((124.178466796874289 7.057282352971559,124.178466796874289 7.068185318145813,124.189453124999275 7.068185318145813,124.189453124999275 7.057282352971558,124.178466796874289 7.057282352971559))",5184,124.183960,7.062734
"POLYGON ((124.178466796874289 7.046379130937693,124.178466796874289 7.057282352971559,124.189453124999275 7.057282352971558,124.189453124999275 7.046379130937693,124.178466796874289 7.046379130937693))",5185,124.183960,7.051831
"POLYGON ((124.178466796874289 7.035475652433011,124.178466796874289 7.046379130937693,124.189453124999275 7.046379130937693,124.189453124999275 7.035475652433009,124.178466796874289 7.035475652433011))",5186,124.183960,7.040927
"POLYGON ((124.178466796874289 7.024571917846355,124.178466796874289 7.035475652433011,124.189453124999275 7.035475652433009,124.189453124999275 7.024571917846355,124.178466796874289 7.024571917846355))",5187,124.183960,7.030024
"POLYGON ((124.178466796874289 7.013667927566618,124.178466796874289 7.024571917846355,124.189453124999275 7.024571917846355,124.189453124999275 7.013667927566618,124.178466796874289 7.013667927566618))",5188,124.183960,7.019120
"POLYGON ((124.178466796874289 7.00276368198273,124.178466796874289 7.013667927566618,124.189453124999275 7.013667927566618,124.189453124999275 7.002763681982728,124.178466796874289 7.00276368198273))",5189,124.183960,7.008216
"POLYGON ((124.178466796874289 6.991859181483673,124.178466796874289 7.00276368198273,124.189453124999275 7.002763681982728,124.189453124999275 6.991859181483672,124.178466796874289 6.991859181483673))",5190,124.183960,6.997311
"POLYGON ((124.178466796874289 6.980954426458474,124.178466796874289 6.991859181483673,124.189453124999275 6.991859181483672,124.189453124999275 6.980954426458474,124.178466796874289 6.980954426458474))",5191,124.183960,6.986407
"POLYGON ((124.178466796874289 6.970049417296211,124.178466796874289 6.980954426458474,124.189453124999275 6.980954426458474,124.189453124999275 6.970049417296211,124.178466796874289 6.970049417296211))",5192,124.183960,6.975502
"POLYGON ((124.178466796874289 6.959144154385998,124.178466796874289 6.970049417296211,124.189453124999275 6.970049417296211,124.189453124999275 6.959144154385996,124.178466796874289 6.959144154385998))",5193,124.183960,6.964597
"POLYGON ((124.178466796874289 6.948238638117,124.178466796874289 6.959144154385998,124.189453124999275 6.959144154385996,124.189453124999275 6.948238638116998,124.178466796874289 6.948238638117))",5194,124.183960,6.953691
"POLYGON ((124.178466796874289 6.937332868878429,124.178466796874289 6.948238638117,124.189453124999275 6.948238638116998,124.189453124999275 6.937332868878428,124.178466796874289 6.937332868878429))",5195,124.183960,6.942786
"POLYGON ((124.178466796874289 6.926426847059542,124.178466796874289 6.937332868878429,124.189453124999275 6.937332868878428,124.189453124999275 6.926426847059541,124.178466796874289 6.926426847059542))",5196,124.183960,6.931880
"POLYGON ((124.178466796874289 6.915520573049638,124.178466796874289 6.926426847059542,124.189453124999275 6.926426847059541,124.189453124999275 6.915520573049637,124.178466796874289 6.915520573049638))",5197,124.183960,6.920974
"POLYGON ((124.178466796874289 6.904614047238068,124.178466796874289 6.915520573049638,124.189453124999275 6.915520573049637,124.189453124999275 6.904614047238067,124.178466796874289 6.904614047238068))",5198,124.183960,6.910067
"POLYGON ((124.178466796874289 6.893707270014222,124.178466796874289 6.904614047238068,124.189453124999275 6.904614047238067,124.189453124999275 6.893707270014221,124.178466796874289 6.893707270014222))",5199,124.183960,6.899161
"POLYGON ((124.178466796874289 6.88280024176754,124.178466796874289 6.893707270014222,124.189453124999275 6.893707270014221,124.189453124999275 6.882800241767539,124.178466796874289 6.88280024176754))",5200,124.183960,6.888254
"POLYGON ((124.178466796874289 6.871892962887505,124.178466796874289 6.88280024176754,124.189453124999275 6.882800241767539,124.189453124999275 6.871892962887504,124.178466796874289 6.871892962887505))",5201,124.183960,6.877347
"POLYGON ((124.178466796874289 6.860985433763646,124.178466796874289 6.871892962887505,124.189453124999275 6.871892962887504,124.189453124999275 6.860985433763644,124.178466796874289 6.860985433763646))",5202,124.183960,6.866439
"POLYGON ((124.178466796874289 6.850077654785538,124.178466796874289 6.860985433763646,124.189453124999275 6.860985433763644,124.189453124999275 6.850077654785538,124.178466796874289 6.850077654785538))",5203,124.183960,6.855532
"POLYGON ((124.178466796874289 6.839169626342797,124.178466796874289 6.850077654785538,124.189453124999275 6.850077654785538,124.189453124999275 6.839169626342796,124.178466796874289 6.839169626342797))",5204,124.183960,6.844624
"POLYGON ((124.178466796874289 6.828261348825095,124.178466796874289 6.839169626342797,124.189453124999275 6.839169626342796,124.189453124999275 6.828261348825095,124.178466796874289 6.828261348825095))",5205,124.183960,6.833715
"POLYGON ((124.178466796874289 6.817352822622134,124.178466796874289 6.828261348825095,124.189453124999275 6.828261348825095,124.189453124999275 6.817352822622133,124.178466796874289 6.817352822622134))",5206,124.183960,6.822807
"POLYGON ((124.178466796874289 6.806444048123669,124.178466796874289 6.817352822622134,124.189453124999275 6.817352822622133,124.189453124999275 6.806444048123669,124.178466796874289 6.806444048123669))",5207,124.183960,6.811898
"POLYGON ((124.178466796874289 6.795535025719503,124.178466796874289 6.806444048123669,124.189453124999275 6.806444048123669,124.189453124999275 6.795535025719502,124.178466796874289 6.795535025719503))",5208,124.183960,6.800990
